LoanAccount,Max_OverdueAmount,Total_Paid,Total_Scheduled,Min_Outstanding,Has_Early_Overdue
LCF863035E06B0A1D997BDA4A5DC3DE04,0.0,17417.0,17417.0,0.0,0
LCF89FD40A816D5D119A65317D4DC5F9A,0.0,18862.0,18862.0,0.0,0
LCF8ADFE701F8B0D7BBA985DA3941139E,0.0,17408.0,17408.0,0.0,0
LCF8CFB9F85C4351D2D9A0CF302B84B8E,26600.0,14000.0,40600.0,26600.0,1
LCF8E76A5D28E102DF67DD31A4D3F8033,0.0,23244.0,23244.0,0.0,0
LCF903C498D5CB97A0AA6D865BC1584EE,13065.0,8100.0,21165.0,12872.0,1
LCF92FF37B5BD92BC471C98B26BD12914,7943.0,16743.0,16743.0,0.0,1
LCF94AD5B34F1A138BF8A71E2257C56BF,0.0,17051.0,17051.0,0.0,0
LCF95FB04B5CE3FC838AA7C9FE23FDA16,5982.0,15732.0,15732.0,0.0,1
LCF961C7FCF087F4957D08BAB27C9759A,0.0,58417.0,58417.0,0.0,0
LCF963157556D22A3837B3E27A4BE2A62,0.0,34941.0,34941.0,0.0,0
LCF96ADEF2DFA48BA2604E43FB13E02D5,0.0,115703.0,115703.0,0.0,0
LCF97D2FA52DCDE93617CAA432D547CE6,0.0,29543.0,29543.0,0.0,0
LCF9941C3C6BFBAF63E97D59972452E68,0.0,56531.0,56531.0,0.0,0
LCF9C1052677089EE5A5494CE772123A2,0.0,11718.0,11718.0,0.0,0
LCF9E79FFA008D6C884BC9D0F5A38B2CE,2450.0,57214.0,57214.0,0.0,1
LCF9F4031C4B37F7F6BF950250FFDCAA3,6189.0,15300.0,21489.0,5876.0,1
LCFA01B3F76A04ED28A48231E9042406F,0.0,17234.0,17234.0,0.0,0
LCFA0F56CF0B10F822BE8D2E8598AC51D,0.0,34741.0,34741.0,0.0,0
LCFA61D7B5B1E0E9424B8AFB6E8421791,0.0,11808.0,11808.0,0.0,0
LCFA9678E48C4C6F0017FAA2B7C29139B,0.0,15312.0,15312.0,0.0,0
LCFAAE807989460464AFC9DEBA568D758,1688.0,10688.0,10688.0,0.0,1
LCFAC03CFC6120562C8799F492F518A50,4234.0,12984.0,12984.0,0.0,1
LCFB18C2768D5F0626BD8B8BAC9C8A37C,0.0,13914.0,13914.0,0.0,0
LCFB3A21F72203C0356740CB723BD5FE1,2000.0,46245.0,46245.0,0.0,1
LCFB439ECEC44C6E2D72968AD7F60B671,0.0,22382.0,22382.0,0.0,0
LCFB4EBAE0F52CC9E3E990AEB85742D7F,0.0,41131.0,41131.0,0.0,0
LCFBB3AC468EF1DFBD17BD6A0A5AD0E25,2024.0,10000.0,12024.0,1960.0,1
LCFBC6DF5BBB53FB74F9E870BDD2D416D,8470.0,23470.0,23470.0,0.0,1
LCFBD20DB61C89315294A6E16570F82EB,0.0,35406.0,35406.0,0.0,0
LCFBDDAE2AD7FB45BC77757637204282B,0.0,17663.0,17663.0,0.0,0
LCFC263D51574AF3DBC3457F60F3AF307,0.0,17152.0,17152.0,0.0,0
LCFC2A5E71EA1825566C30A25000EC25E,0.0,11570.0,11570.0,0.0,0
LCFC2F75A82F80D43A017D6F5246E3686,0.0,15268.0,15268.0,0.0,0
LCFCF0FC5C95B479E73DFE6092879CBFA,15900.0,1500.0,17400.0,15900.0,1
LCFD171CFF00FCEB536A3C3F778E322AE,2321.0,7200.0,9521.0,2261.0,1
LCFD2082577F7718BA5FBE77329F3527C,11934.0,0.0,11934.0,11600.0,1
LCFD625D3FCB5403C4A0851A73918609A,0.0,11671.0,11671.0,0.0,0
LCFD63A733C904774BDC0234C3C9632DC,14148.0,20948.0,20948.0,0.0,1
LCFD7547008021ACE36EFE13F1080E6E5,0.0,11788.0,11788.0,0.0,0
LCFD7B17839B47ABAD9EF5B136E304326,0.0,11682.0,11682.0,0.0,0
LCFD918C9DE5BECD08371613B9D327ADA,12066.0,16466.0,16466.0,0.0,1
LCFDD0C2FBF2E0FAAE2E41DF54A33FD22,4603.0,14203.0,14203.0,0.0,1
LCFDE3C0CBC291429C8443299C6CD1AA2,5562.0,9762.0,9762.0,0.0,1
LCFE69755B325F7704C48076225782C1A,13944.0,19104.0,19104.0,0.0,1
LCFE7C8A8A4FCCEED271E3D92AD3D7962,15514.0,0.0,15514.0,15079.0,1
LCFE87EF3122FE375EF387ED7F2458ABC,0.0,11806.0,11806.0,0.0,0
LCFEF87C4E1D1BB5CCBE49F6815CDAA97,0.0,11508.0,11508.0,0.0,0
LCFF1D9F36C0C379A58301805DAA1E86F,15174.0,21000.0,36174.0,14456.0,1
LCFF606F859787E9E28F55EE9DE25DCC2,0.0,34899.0,34899.0,0.0,0
LCFF918A27CAAA21407E139BE3D735A67,0.0,17808.0,17808.0,0.0,0
LCFFF066C6787D46B74C66CC2E3DE468D,0.0,10380.0,10380.0,0.0,0
LCFFFA5D6A52FC51F502C93EF534CB299,0.0,9152.0,9152.0,0.0,0
LD00399D95DF37123E2295E4E09287082,0.0,11578.0,11578.0,0.0,0
LD009483047C62FB486C99F19AE50599B,0.0,9257.0,9257.0,0.0,0
LD00A4FD2B91C0A9BDF8AF49FFCD9EA57,8865.0,17865.0,17865.0,0.0,1
LD00DB655FA1F9363CD532278BAA1C2FD,0.0,71805.0,71805.0,0.0,0
LD0113E14D5246FB2D877368074048E7F,9150.0,8250.0,17400.0,9150.0,1
LD01286655971CF05027E64821E3205A7,0.0,12977.0,12977.0,0.0,0
LD01432D571F97A99543E62C15473A757,0.0,15189.0,15189.0,0.0,0
LD015560E7C9EFF8696EE7109C01D70BB,0.0,17505.0,17505.0,0.0,0
LD016B5D352E49AABC1FBE81F3DA7F647,0.0,58736.0,58736.0,0.0,0
LD019076637A8D6111FC58BDB6C1E2203,5953.0,12000.0,17953.0,5648.0,1
LD01BF5B07933717399B3AFD5FB167310,0.0,17343.0,17343.0,0.0,0
LD01D8BA9A916B74B31545B2701E6A63B,0.0,20016.0,20016.0,0.0,0
LD01F20531AAD27ADE69B94C80F652702,0.0,57446.0,57446.0,0.0,0
LD01F77695B4040F385EB35A651628B1A,500.0,11993.0,11993.0,0.0,1
LD01FDDF4CFCA2C6B8F4B0B55B5E51305,0.0,12006.0,12006.0,0.0,0
LD021778CD809AF06744B9478C2B74E42,47733.0,0.0,47733.0,46404.0,1
LD023A05B43E8D388259773073FD7AF16,0.0,33568.0,33568.0,0.0,0
LD02BC18B8D533062FF3119AE76DDC200,0.0,17130.0,17130.0,0.0,0
LD02E122AAF812885FFAE5E0B1DBAA952,18024.0,1700.0,19724.0,18024.0,1
LD02FC8D50E3D7C3364AA2020FB101503,0.0,11659.0,11659.0,0.0,0
LD032006A1659378B4978AAD76228AE49,24300.0,10500.0,34800.0,24300.0,1
LD032A22BC2D36BCFF4D688C6AD6410B3,2898.0,9000.0,11898.0,2824.0,1
LD03809665057269281471131F21054C0,0.0,15330.0,15330.0,0.0,0
LD03D185C94E307BC5D3D8DBAA50E0F1F,0.0,47609.0,47609.0,0.0,0
LD03D850390C6751997BA2427BED8B71B,0.0,34041.0,34041.0,0.0,0
LD03DACD8E746AE87C514D1674F43DF0D,0.0,28842.0,28842.0,0.0,0
LD03E4BF6ACDB73E66B6E3FA52F4D4C9D,7771.0,4000.0,11771.0,7653.0,1
LD03F7D2991DB04887603C5D9B44A8684,5187.0,10400.0,15587.0,4965.0,1
LD042E63684F832C59C40D81B9F8B769C,7306.0,4500.0,11806.0,7116.0,1
LD04426A3146794644D0471051E03BA55,28942.0,0.0,28942.0,28942.0,1
LD0447586196640BBFAD47F7080748390,0.0,23451.0,23451.0,0.0,0
LD045C240A0A9AA1F4F8CA1E5AFE3F5C8,0.0,27111.0,27111.0,0.0,0
LD0474152C3382568EAB0EA7C00AFBA2B,0.0,25743.0,25743.0,0.0,0
LD04CBD467C865258423732668425A65A,0.0,57800.0,57800.0,0.0,0
LD050D2EC2F36B7F2BB80C692A18AFB72,0.0,15324.0,15324.0,0.0,0
LD0528610F1C5EA32576F40C50EE1C21D,0.0,15304.0,15304.0,0.0,0
LD0565C0D2128EB23ACFCBC02665E2D9C,0.0,11802.0,11802.0,0.0,0
LD05745E36EB5C23C5A63A6247143D8E1,0.0,17918.0,17918.0,0.0,0
LD0599C52367DC907907E1A5C84D3AACD,4600.0,7000.0,11600.0,4600.0,1
LD05B76D852339CE259EECB9299039CA9,0.0,11790.0,11790.0,0.0,0
LD05D3F6BDBC66CA61F08C108EEA086E1,0.0,9152.0,9152.0,0.0,0
LD06273BA61D88035184866FDDB43F8F5,0.0,11716.0,11716.0,0.0,0
LD063177BC7B2B81340EBCCFAFC797815,6767.0,11250.0,18017.0,6457.0,1
LD06327A4705D6FBA06E89A5DB9B9F01A,0.0,12098.0,12098.0,0.0,0
LD06336CB8833DD8FC83B4E5B52DCC97E,0.0,46893.0,46893.0,0.0,0
LD0648F22E0CF3DC1B741764D0D50FB22,0.0,13887.0,13887.0,0.0,0
LD06494E79B85164101AFB1141F0134FA,0.0,23588.0,23588.0,0.0,0
LD06B8408826E8C9B5195FDA33596A87C,0.0,15180.0,15180.0,0.0,0
LD06B9975A52CD8DEDC01E46EB8A85517,8731.0,17600.0,26331.0,8284.0,1
LD06C5F1C2C7BF76089CE708B65EC8232,0.0,29640.0,29640.0,0.0,0
LD0764E2F639EB0AE71E1103B55429D45,6120.0,6000.0,12120.0,5817.0,1
LD076B1977696D839FCFAC76F9B1FDD24,0.0,29354.0,29354.0,0.0,0
LD077CE6C1A01D5577CB14D32BA3D20A9,0.0,19413.0,19413.0,0.0,0
LD07BF0BDD192BFF78B11A63D9A568CC5,36451.0,15750.0,52201.0,36451.0,1
LD07C8E89C2BF2C6DB7BB21D6916E300C,5613.0,20063.0,20063.0,0.0,1
LD07D7D7DD644B786CB5032285403C799,0.0,43905.0,43905.0,0.0,0
LD07EF5F659456F42BE19A03EDA96E8FC,0.0,46493.0,46493.0,0.0,0
LD07F606EA618BC42329F7FA325CD76DB,0.0,15026.0,15026.0,0.0,0
LD07F9CBDA849884F9561E6898BC190CF,0.0,34950.0,34950.0,0.0,0
LD07FF491787A2834FFBE381CC39D59CF,16392.0,1500.0,17892.0,15933.0,1
LD080089728362E337D4C44042DED3FE8,0.0,11680.0,11680.0,0.0,0
LD080511840F4B1AEAE1A66C133EBA1C0,0.0,13015.0,13015.0,0.0,0
LD0843F0856CFB23F9981138FED6FCAB6,0.0,42402.0,42402.0,0.0,0
LD084E9D64A7AE538107AD5F6FAC1D683,9364.0,8250.0,17614.0,9226.0,1
LD0862BCA06E684F5D23059B02E9DCB5E,0.0,13878.0,13878.0,0.0,0
LD08BC433F531238A6FA900F48F2D812F,0.0,9426.0,9426.0,0.0,0
LD08E9D40752C9342B03CDCB7BFE050D8,11732.0,16282.0,16282.0,0.0,1
LD08EF07B25EB566D52DFE7B8865D77F8,0.0,22524.0,22524.0,0.0,0
LD0907ABCBF9A581D590D598B7A46036B,0.0,17733.0,17733.0,0.0,0
LD09448A0C71D2F42CCB1B18DDAE7494E,0.0,29323.0,29323.0,0.0,0
LD095702CB92D1A3CA38053452CF29C7F,6919.0,17000.0,23919.0,6638.0,1
LD096E901B3E99ECC18778BE736D57CA2,4738.0,14400.0,19138.0,4580.0,1
LD0981A257A27A8F54CC324028584DDE0,0.0,11596.0,11596.0,0.0,0
LD0A16884C5E205922651993DDBD004D8,0.0,12715.0,12715.0,0.0,0
LD0A3D612ACBA27FA8805C0D258EC9B51,0.0,17339.0,17339.0,0.0,0
LD0A45A604F6C686B4DDD56D19D9ACDDD,15511.0,24511.0,24511.0,0.0,1
LD0AC357D263364F80C8B21AA8E74BEBD,1350.0,31394.0,31394.0,0.0,1
LD0ACEF36EB1873E65CBA0DF6E02196D1,8100.0,3500.0,11600.0,8100.0,1
LD0B26599D2C47CB5C4F0ED1FC857B49D,0.0,11783.0,11783.0,0.0,0
LD0B3F5AAA524A48824C5ABA360C058BD,0.0,9382.0,9382.0,0.0,0
LD0B7CD1D3E6EDA6A7CC16B3A04E82AA8,0.0,9502.0,9502.0,0.0,0
LD0B8195932D7C4CDB7DE3A6F1D3A40B9,0.0,23273.0,23273.0,0.0,0
LD0B82343A15F2FAFA6283180365C5127,5987.0,12000.0,17987.0,5729.0,1
LD0B9030E0B166B00E40CE5F985035A16,10379.0,25500.0,35879.0,9957.0,1
LD0B9182652A4071BD44A03E62FC6DF03,8574.0,3000.0,11574.0,8574.0,1
LD0B993CD866F3ED1717787E3CF7059E0,27692.0,1250.0,28942.0,27692.0,1
LD0BBAAB9F6348C220BD97B646027FE95,0.0,23648.0,23648.0,0.0,0
LD0BD1A1C978C405AA0BC1ACAEA49B687,0.0,11776.0,11776.0,0.0,0
LD0BE4FA95F4EBEA2AF852766A3D85931,3745.0,8000.0,11745.0,3692.0,1
LD0BF136D08A494CAC21B52EB684A2A3E,12196.0,11000.0,23196.0,12196.0,1
LD0C1133FC124BE3C584AD72C16CDC802,0.0,35137.0,35137.0,0.0,0
LD0C28CA4EBA6CC965D261B29037BA4D2,11576.0,46550.0,58126.0,11291.0,1
LD0C627EDA5480D272B169343B45F3A45,0.0,29581.0,29581.0,0.0,0
LD0C7ACACF91925E869FDEADE0DA09AB7,0.0,29578.0,29578.0,0.0,0
LD0C855463C33BC47766728D4F38C90DF,5786.0,14186.0,14186.0,0.0,1
LD0C8BEA8DF171587FC5CC3CBBDD423A4,0.0,11631.0,11631.0,0.0,0
LD0CC2387A642C1870746D32B1F72778F,7139.0,9100.0,16239.0,7139.0,1
LD0CCD0FCA110CF3E03C36BAD4889012D,4992.0,39900.0,44892.0,4891.0,1
LD0CE29790FF5EE6C6345803741724C9D,0.0,22240.0,22240.0,0.0,0
LD0CE2B182912069CCE05EC2973D6AB9F,0.0,39638.0,39638.0,0.0,0
LD0CF15961B5DDFAFFD6B37A6C37D67DA,0.0,38137.0,38137.0,0.0,0
LD0D59834ACA63EDEF25038DBAD7CA48F,31800.0,3000.0,34800.0,31800.0,1
LD0D61148BDAABB0143CEF532B02C6F74,20394.0,31200.0,51594.0,19043.0,1
LD0D955608016C0D276D53CB4399BEE32,0.0,55201.0,55201.0,0.0,0
LD0DE2480854F639F27DAEA7D8D8DB2F1,0.0,11970.0,11970.0,0.0,0
LD0DE8FD135C76E7C627D3EA810AF5E3C,0.0,14003.0,14003.0,0.0,0
LD0E1D8197D5E3FCD384D2F5D066943C1,4329.0,13500.0,17829.0,4215.0,1
LD0E517F96AA45B19CAD93F5102253D78,0.0,56183.0,56183.0,0.0,0
LD0E5EFBBBA11169C92D1AA4442D5145C,0.0,11747.0,11747.0,0.0,0
LD0E61A661F8A3DA3C1DCFD9E00128307,0.0,29317.0,29317.0,0.0,0
LD0E7666097CC3B6DF0AE98F030CBE882,0.0,19920.0,19920.0,0.0,0
LD0E7E7D6C96121886B85683309D46588,12480.0,1800.0,14280.0,12140.0,1
LD0E85100F7228D6FB8BB403463199CC2,21849.0,19250.0,41099.0,21531.0,1
LD0E9BC57B287DDB27290E526580F37DF,0.0,29255.0,29255.0,0.0,0
LD0E9FC6E5DAA59D3F505B85A1B8AEF24,0.0,50830.0,50830.0,0.0,0
LD0EA703A45407628806BA96180B64B5D,0.0,15195.0,15195.0,0.0,0
LD0ECCFA83CC4BD0B9BB8E1331113F8F6,0.0,27760.0,27760.0,0.0,0
LD0EE32133DCC4B1902B2F0C4C8F8893E,0.0,11753.0,11753.0,0.0,0
LD0F060B1CD05645474725A363CDD5581,3599.0,6000.0,9599.0,3413.0,1
LD0F89E353F1A0526E6A45DCAF233E5DE,2602.0,5460.0,8062.0,2482.0,1
LD0FA21CA9A212C13C5FE89402D11C5C8,6600.0,5000.0,11600.0,6600.0,1
LD0FC48A4A7EAF4016A8B8BBAEC0385B9,0.0,15292.0,15292.0,0.0,0
LD0FD469F516D45343B85A7B2A78F96C7,8100.0,6000.0,14100.0,7981.0,1
LD0FF54D5BED7ABF9E888A3F4D93CB21A,0.0,11585.0,11585.0,0.0,0
LD101B549846CEE76FA82C666E98F4494,36634.0,1650.0,38284.0,36634.0,1
LD103FCCCE86C44B7578098E5262BD8D7,14844.0,650.0,15494.0,14429.0,1
LD105F97F1E9C50A995E76E956A6DEDC2,0.0,11764.0,11764.0,0.0,0
LD108E4C61E61FAC3932B8A0A92FAA06D,0.0,41072.0,41072.0,0.0,0
LD10C184617A010A3137D6DF29F3852C3,4000.0,47269.0,47269.0,0.0,1
LD10D4C0143A50140E24D080F84B192C8,0.0,28911.0,28911.0,0.0,0
LD116F5922868474746B6123A344A4F96,5221.0,16200.0,21421.0,5085.0,1
LD1205658B5F1D5A2DA82757C0C72955A,0.0,72298.0,72298.0,0.0,0
LD120766368953F806B53CC23312AD10E,8574.0,3000.0,11574.0,8574.0,1
LD120CE94D3045A6448DF8153EEEBD93A,3759.0,8000.0,11759.0,3702.0,1
LD1249C3A1B2151E4B1CA4700948C3480,0.0,18552.0,18552.0,0.0,0
LD12912086E1631041B03D6390BF1173B,0.0,11954.0,11954.0,0.0,0
LD12C582E921FFFD1B7CC2895FC9D1F56,0.0,28778.0,28778.0,0.0,0
LD12CBC690ED481D0D7D0630C360A77B0,0.0,14201.0,14201.0,0.0,0
LD12DF38B5F7C224F0C9388C5F537C0CC,0.0,29812.0,29812.0,0.0,0
LD12F1CA2252EA33EA7B3D2E64D422A63,0.0,16513.0,16513.0,0.0,0
LD12F28B723229E2639EB896BA2070BF0,34195.0,85000.0,119195.0,33271.0,1
LD1313B1B74C9FACC9C4ABF1947AEDEBE,9378.0,2500.0,11878.0,9123.0,1
LD131812B0B973B8FE6F24AB5F4880882,0.0,29326.0,29326.0,0.0,0
LD13184CF4ECD7D0F2FDD61DC5C666CC2,0.0,41070.0,41070.0,0.0,0
LD13247A68628D073AF57D90D2934BB86,7838.0,34838.0,34838.0,0.0,1
LD1372BF367E4928F76F84561319D0F49,0.0,11823.0,11823.0,0.0,0
LD13945E79D68DE8624E8587226E03D23,8605.0,9000.0,17605.0,8478.0,1
LD13BC230EB0EBFBC5259DA9254945DF4,0.0,33927.0,33927.0,0.0,0
LD13BEB3C3EFDEFDFBD0AE03F2D2F64C4,0.0,9440.0,9440.0,0.0,0
LD13C3F14377850C39F76B323E537706D,3415.0,8500.0,11915.0,3244.0,1
LD1403AB9C958C47F3B6DEA1FA4F22FCD,0.0,17637.0,17637.0,0.0,0
LD14157AA0DF81F31C7329BC99B0BCD42,0.0,29647.0,29647.0,0.0,0
LD143178AE41C97636E5E1A77C1835E7B,2881.0,9000.0,11881.0,2810.0,1
LD145733B0BF5C221C5140160B5363531,0.0,17759.0,17759.0,0.0,0
LD145C1422753EB7FCF8C961EC666CAE7,0.0,34632.0,34632.0,0.0,0
LD147B841D09D6626688E68E0F35AE66F,0.0,11619.0,11619.0,0.0,0
LD147DE7F68F06FBE504AA9517BAA3649,0.0,17557.0,17557.0,0.0,0
LD147E4DD817DC5109B050BBB264DCACE,0.0,11645.0,11645.0,0.0,0
LD14DC9F7222FDE0D935420FFB5562A88,0.0,24202.0,24202.0,0.0,0
LD151C9C040E66FF7C30169651FA87D80,0.0,14269.0,14269.0,0.0,0
LD1529FB0E3C922859921660223658FD6,0.0,16241.0,16241.0,0.0,0
LD1539955786473843F9807A520B6829E,0.0,29550.0,29550.0,0.0,0
LD15434D191E7D9FEDC655E8F0AFCC3CE,0.0,53721.0,53721.0,0.0,0
LD1564F4E10B17C5418D074F2D9046E23,34791.0,22050.0,56841.0,34791.0,1
LD156919941120ECB272555AF4A30F472,0.0,15609.0,15609.0,0.0,0
LD1582B5EBCEF186FEA6CFC6992BFB321,9600.0,2000.0,11600.0,9600.0,1
LD15B31D8326A21D0A58FC09FBAFEDAD3,6242.0,5500.0,11742.0,6153.0,1
LD15B612814A8A7F56C9329C9B185D7B5,0.0,13068.0,13068.0,0.0,0
LD15C462B27BA21B8CD9724CB3A10D3BD,0.0,56233.0,56233.0,0.0,0
LD15C7668C7BF6F0940E2353A28E60914,23070.0,47770.0,47770.0,0.0,1
LD15E7A83ADEC125DC1DDF48EB12AC952,0.0,40944.0,40944.0,0.0,0
LD160C92A5DB423ED729BA013FC7E6EED,4528.0,7500.0,12028.0,4319.0,1
LD162B59AADB8E1A61FEC10ECF8BCD196,8113.0,10513.0,10513.0,0.0,1
LD16646B366147A5D4ED4F363BD897259,0.0,11946.0,11946.0,0.0,0
LD1694FA65FB42ECDC8EFCDBE9DF45133,0.0,23768.0,23768.0,0.0,0
LD1697F7FAC886162B821536C55677FAC,6724.0,10500.0,17224.0,5964.0,1
LD1717C69D00AC5F30643567D21D308DC,18104.0,11250.0,29354.0,17842.0,1
LD17212DCD9444DB7DE825E14A82297EE,0.0,38338.0,38338.0,0.0,0
LD1783BE0D1CE6FF3FBDA35F693BCA877,0.0,11719.0,11719.0,0.0,0
LD17A3DE5CB949320CCDF9FE71BF7574C,0.0,9238.0,9238.0,0.0,0
LD17BF39330357CD61C18F8F01E17A086,14400.0,3000.0,17400.0,14400.0,1
LD17DFECDEAEFA3BC17F4451563893334,0.0,44790.0,44790.0,0.0,0
LD1819169DCAB5DBE1EEB1D2893EFBD32,0.0,15356.0,15356.0,0.0,0
LD182475A6B52E29177DF03B69868F75D,0.0,21286.0,21286.0,0.0,0
LD186F9F0FBA1D8D91CDF93DD3DD3D988,0.0,11840.0,11840.0,0.0,0
LD1889342B87AD4D39C54C3B4EED4754C,450.0,10372.0,10372.0,0.0,1
LD18B34AFBCAEEC8F80B37F27F255DEB5,0.0,14178.0,14178.0,0.0,0
LD18D09B8E118795A9B483BCECCD02360,9600.0,2000.0,11600.0,9600.0,1
LD190D3ABDB0B14AC5FA0B4C1CE50203D,54391.0,2450.0,56841.0,54391.0,1
LD1932721DEE0F2738E7420CBB168FEF1,20672.0,25906.0,25906.0,0.0,1
LD193639E86492E2ADBAF1C908A923D13,9871.0,2000.0,11871.0,9600.0,1
LD197E177A74A1014425B9FE85D8F318F,0.0,32695.0,32695.0,0.0,0
LD198B658B83DB529804C886DA81B7D84,0.0,25580.0,25580.0,0.0,0
LD198C47C703E9BA2ED5D88BBEA76E2F2,11600.0,0.0,11600.0,11600.0,1
LD19D370A2924349E48CE95FA4AE57C75,0.0,11842.0,11842.0,0.0,0
LD19F62C1394C844162B716B6940CCA43,0.0,15239.0,15239.0,0.0,0
LD1A036E41B55D3081389BB12B5584B44,3990.0,8000.0,11990.0,3821.0,1
LD1A0D0931A3CA9B0F3FC9F8760E95CFB,0.0,34941.0,34941.0,0.0,0
LD1A4B4859B9067C40731974A0C52435C,0.0,44485.0,44485.0,0.0,0
LD1A8B64BEC17D453E7C15CCF041F2A91,0.0,11559.0,11559.0,0.0,0
LD1A95CD9FAED1B055CC5209C77CA132C,0.0,17511.0,17511.0,0.0,0
LD1AAFEA7E246508BFC7111E90CD21ABF,1500.0,35006.0,35006.0,0.0,1
LD1AC1FF881B40066BB5457A78916F980,6600.0,5000.0,11600.0,6600.0,1
LD1AC3B2EDB98FA492BC7EA6CCD40D12F,7600.0,4000.0,11600.0,7600.0,1
LD1ADE5C29F662A4686107B7CF108A123,9793.0,20000.0,29793.0,9524.0,1
LD1AEB394D0CD7BC64FC444A9B286F5A4,8357.0,33250.0,41607.0,8149.0,1
LD1B019F54F09A38C75D7D1407E6591ED,0.0,36156.0,36156.0,0.0,0
LD1B12414310B08DC85E6EA7E65179AD9,0.0,11718.0,11718.0,0.0,0
LD1B5CC5808B7D2C43889347E2A5B5D85,7291.0,4500.0,11791.0,7100.0,1
LD1B60A1948E77C2B7326322A1F54A7F0,2844.0,11400.0,14244.0,2773.0,1
LD1B68053FD19D33015E4E6AEB605626D,7075.0,15525.0,15525.0,0.0,1
LD1B9C105ECC9B2508D26DF2C2B9F56BC,7499.0,10600.0,18099.0,6855.0,1
LD1BA6385CBF499B2632F5D0C4C60E48C,0.0,51869.0,51869.0,0.0,0
LD1BC3A7E2E97B167400AF62D067C7AF6,0.0,33937.0,33937.0,0.0,0
LD1BD57D94064300D01184E2CE7D61DE3,10600.0,1000.0,11600.0,10600.0,1
LD1BDECC19B2045A7D5F72AB82C6CAAC7,0.0,11873.0,11873.0,0.0,0
LD1C284E3B82D9D08850952AA0D535A43,0.0,51492.0,51492.0,0.0,0
LD1C45F8A1C31941A29120466F3F25CAA,0.0,19151.0,19151.0,0.0,0
LD1C4CBF6A2AB74C34E4270A0F1433816,0.0,17469.0,17469.0,0.0,0
LD1C9D5C778EDD37D251B4B0B14E424AE,0.0,16019.0,16019.0,0.0,0
LD1CAFEDE2C6201A911FEABC7E4030972,0.0,11796.0,11796.0,0.0,0
LD1CC655C3262578F83F8D99AA03AD8B6,5808.0,18000.0,23808.0,5655.0,1
LD1CD28FB57C28396610210A2D708624B,7074.0,4500.0,11574.0,7074.0,1
LD1CF6D4CF04E08D96E82CC2410C33BC0,5399.0,9000.0,14399.0,5119.0,1
LD1D02132DC1C4C7CEF0433BA45FE5DD9,0.0,29603.0,29603.0,0.0,0
LD1D0A1BA61FF10C9A56A29FA96C9EF5C,14842.0,3000.0,17842.0,14435.0,1
LD1D1C2F382555174C5612FA4F2A67980,19790.0,4000.0,23790.0,19242.0,1
LD1D29FEB12D5CF5B06AFC4775934B052,0.0,40927.0,40927.0,0.0,0
LD1D6CC8004B273A6CFCFFD32C0B26F39,0.0,11419.0,11419.0,0.0,0
LD1D80849E366216F2F3C00AF678E3FBF,0.0,46144.0,46144.0,0.0,0
LD1D89996A0C9CCAF2893AC6902262C13,1400.0,32506.0,32506.0,0.0,1
LD1D982ED48039A52EC279FD521F630EA,0.0,23927.0,23927.0,0.0,0
LD1D9F55F3D118FB1D68E311131B1C578,0.0,17569.0,17569.0,0.0,0
LD1DEB21C94E172AA3ECA2C680CCC34EA,9380.0,11630.0,11630.0,0.0,1
LD1E05F04A5FFEE6ECDDC5F81499C46B0,0.0,11789.0,11789.0,0.0,0
LD1E0ABD3E33AC73353191B1C5F61B8B0,40617.0,46200.0,86817.0,36538.0,1
LD1E0EBB63841778AD018E24C1F09C8B3,0.0,15108.0,15108.0,0.0,0
LD1E78F457C688B99A415FE08A8424567,0.0,22838.0,22838.0,0.0,0
LD1E7FE0CDA143ED7B48F15EB7279DAED,0.0,28548.0,28548.0,0.0,0
LD1F2A1AE7B969FFEACDB39B61D6D4624,21290.0,9500.0,30790.0,19515.0,1
LD1FE4D0CBE79241B1B7764C662BFD9B3,0.0,15239.0,15239.0,0.0,0
LD2011CB76A07E84ADA48C12F046A38A4,12528.0,17500.0,30028.0,11859.0,1
LD20169A9426DC6774911E06E88C8EEA7,0.0,11619.0,11619.0,0.0,0
LD2049E48F2A27F2D49D244CA631B7489,3705.0,11705.0,11705.0,0.0,1
LD20529BBE408E800FA0792D999822721,0.0,17547.0,17547.0,0.0,0
LD20645652EA6189A0A713019DC8EFF45,0.0,22790.0,22790.0,0.0,0
LD20811A0D6852C5786ED70D0F2F322F8,0.0,13869.0,13869.0,0.0,0
LD20A5456BA553C99BDAD8F54BFA6FB91,0.0,46989.0,46989.0,0.0,0
LD20C21761F27292EC913E79B82544AF9,0.0,35608.0,35608.0,0.0,0
LD20ECA1A95EF8742BEA4C9396F97A07B,0.0,11809.0,11809.0,0.0,0
LD20F122CE9B2FB1C4E4B8CCB5AFCFDA6,0.0,27690.0,27690.0,0.0,0
LD20F30A2CEFAD410A20E1D5FE06AF65C,0.0,11841.0,11841.0,0.0,0
LD2108C28E6798885F24222D74AD7D53A,11400.0,6000.0,17400.0,11400.0,1
LD21391BE749F37E6E43716D5A3A0E3D2,0.0,12960.0,12960.0,0.0,0
LD215D45595D3A14EA6748DB6852AA202,5625.0,17625.0,17625.0,0.0,1
LD216689B953C9048D8CDC6713B5361F9,0.0,39142.0,39142.0,0.0,0
